id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-507300,2023-05-19,000001,Vente,165000,1,,RUE DES DROITS DE L HOMME,1561,37100,37261,Tours,37,,,37261000BO0513,,,10,44.79,26,,,,,,,,2,2,Appartement,45,2,,,,,,0.675266,47.418652
2023-507302,2023-05-30,000001,Vente,290000,31,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0415,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,259,0.690093,47.382079
2023-507302,2023-05-30,000001,Vente,290000,31,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0415,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,259,0.690093,47.382079
2023-507302,2023-05-30,000001,Vente,290000,31,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0415,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,259,0.690093,47.382079
2023-507302,2023-05-30,000001,Vente,290000,31,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0415,,,,,,,,,,,,,0,2,Appartement,49,2,S,sols,,,259,0.690093,47.382079
2023-507302,2023-05-30,000001,Vente,290000,31,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0415,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,259,0.690093,47.382079
2023-507307,2023-05-10,000001,Vente,315000,110,,RUE DU GENERAL CHANZY,2120,37000,37261,Tours,37,,,37261000EO0501,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,130,0.673852,47.388186
2023-507307,2023-05-10,000001,Vente,315000,110,,RUE DU GENERAL CHANZY,2120,37000,37261,Tours,37,,,37261000EO0501,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,130,0.673852,47.388186
2023-507309,2023-05-17,000002,Vente,105000,6,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DS0601,,,1,,4,,,,,,,,2,2,Appartement,45,3,,,,,,0.691614,47.378997
2023-507309,2023-05-17,000002,Vente,105000,6,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DS0601,,,1,,4,,,,,,,,2,3,Dépendance,,0,,,,,,0.691614,47.378997
2023-507310,2023-05-17,000003,Vente,110000,8,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DS0601,,,2,,3,,5,,,,,,3,2,Appartement,44,3,,,,,,0.691614,47.378997
2023-507310,2023-05-17,000003,Vente,110000,8,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DS0601,,,2,,3,,5,,,,,,3,3,Dépendance,,0,,,,,,0.691614,47.378997
2023-507314,2023-05-31,000001,Vente en l'état futur d'achèvement,254000,,,,,,37261,Tours,37,,,37261000ER0760,,,7,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2023-507314,2023-05-31,000001,Vente en l'état futur d'achèvement,254000,,,,,,37261,Tours,37,,,37261000ER0760,,,88,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2023-507315,2023-05-17,000001,Vente,51500,12,,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,278,16,,,,,,,,,1,2,Appartement,16,1,,,,,,0.696149,47.361422
2023-507315,2023-05-17,000001,Vente,51500,14,B,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,106,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.696149,47.361422
2023-507316,2023-05-25,000001,Vente,92000,4,,SQ MANTEGNA,3289,37000,37261,Tours,37,,,37261000DP0739,,,129,73.41,15,,,,,,,,2,2,Appartement,73,4,,,,,,0.692256,47.372453
2023-507316,2023-05-25,000001,Vente,92000,4,,SQ MANTEGNA,3289,37000,37261,Tours,37,,,37261000DP0739,,,129,73.41,15,,,,,,,,2,3,Dépendance,,0,,,,,,0.692256,47.372453
2023-507318,2023-05-17,000001,Vente,70900,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,70,18.36,,,,,,,,,1,2,Appartement,19,1,,,,,,0.678796,47.375023
2023-507333,2023-05-26,000001,Vente,197000,34,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BV0190,,,30,,7,83.55,,,,,,,2,3,Dépendance,,0,,,,,,0.691137,47.412341
2023-507333,2023-05-26,000001,Vente,197000,34,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BV0190,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.691137,47.412341
2023-507333,2023-05-26,000001,Vente,197000,34,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BV0190,,,30,,7,83.55,,,,,,,2,2,Appartement,90,4,,,,,,0.691137,47.412341
2023-507343,2023-05-11,000001,Vente,142935,38,,PL RABELAIS,4220,37000,37261,Tours,37,,,37261000ER0390,,,4121,,,,,,,,,,1,2,Appartement,75,3,,,,,,,
2023-507343,2023-05-11,000001,Vente,142935,6,,RUE DU PLAT D ETAIN,4000,37000,37261,Tours,37,,,37261000ER0390,,,662,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-507349,2023-05-15,000001,Vente en l'état futur d'achèvement,145000,,,,,,37261,Tours,37,,,37261000BW0011,,,238,22.94,,,,,,,,,1,,,,,,,,,,0.685787,47.413284
2023-507351,2023-05-22,000001,Vente,173500,18,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BW1072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,201,0.689359,47.413552
2023-507351,2023-05-22,000001,Vente,173500,18,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BW1072,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,201,0.689359,47.413552
2023-507351,2023-05-22,000001,Vente,173500,18,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BW1072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,201,0.689359,47.413552
2023-507351,2023-05-22,000001,Vente,173500,16,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BW1074,,,,,,,,,,,,,0,1,Maison,52,3,S,sols,,,19,0.68928,47.413577
2023-507351,2023-05-22,000001,Vente,173500,16,,RUE DE VILDE,1413,37100,37261,Tours,37,,,37261000BW1074,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,19,0.68928,47.413577
2023-507355,2023-05-09,000001,Vente,120235,25,,RUE DU GENERAL AUNIS,2095,37200,37261,Tours,37,,,37261000CZ0455,,,105,,116,77.56,,,,,,,2,2,Appartement,78,4,,,,,,,
2023-507355,2023-05-09,000001,Vente,120235,25,,RUE DU GENERAL AUNIS,2095,37200,37261,Tours,37,,,37261000CZ0455,,,105,,116,77.56,,,,,,,2,3,Dépendance,,0,,,,,,,
2023-507355,2023-05-09,000001,Vente,120235,9001,,RUE DU GENERAL AUNIS,2095,37200,37261,Tours,37,,,37261000CZ0455,,,1004,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-507360,2023-05-10,000001,Vente,300000,46,,RUE LOSSERAND,3180,37100,37261,Tours,37,,,37261000AR0041,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,37,0.69241,47.403004
2023-507360,2023-05-10,000001,Vente,300000,9,,CRS DU SOLEIL,4661,37100,37261,Tours,37,,,37261000AR0042,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.692476,47.402963
2023-507360,2023-05-10,000001,Vente,300000,9,,IMP 50 B RUE LOSSERAND,3179,37100,37261,Tours,37,,,37261000AR0051,,,,,,,,,,,,,0,,,,,S,sols,,,18,0.692623,47.40281
2023-507360,2023-05-10,000001,Vente,300000,50,,RUE LOSSERAND,3180,37100,37261,Tours,37,,,37261000AR0493,,,,,,,,,,,,,0,1,Maison,190,6,S,sols,,,105,0.692565,47.402916
2023-507362,2023-05-17,000001,Vente,139500,18,,AV DE LA REPUBLIQUE,4325,37100,37261,Tours,37,,,37261000BW0965,,,10,43.5,,,,,,,,,1,2,Appartement,43,2,,,,,,0.688304,47.411829
2023-507362,2023-05-17,000001,Vente,139500,18,,AV DE LA REPUBLIQUE,4325,37100,37261,Tours,37,,,37261000BW0965,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688304,47.411829
2023-507366,2023-05-17,000001,Vente,168000,57,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0274,,,22,75.8,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676284,47.42583
2023-507366,2023-05-17,000001,Vente,168000,57,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0274,,,22,75.8,,,,,,,,,1,2,Appartement,73,3,,,,,,0.676284,47.42583
2023-507366,2023-05-17,000001,Vente,168000,57,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0274,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676284,47.42583
2023-507368,2023-05-04,000001,Vente,270000,50,,RUE DE BOISDENIER,0640,37000,37261,Tours,37,,,37261000DT0443,,,1,,8,74.17,,,,,,,2,2,Appartement,74,4,,,,,,0.687667,47.383787
2023-507370,2023-05-15,000001,Vente,12000,135,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0543,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.693984,47.419551
2023-507371,2023-05-05,000001,Vente,122000,3,,RUE BOURDERON,0710,37000,37261,Tours,37,,,37261000CX0633,,,1,,15,48.75,,,,,,,2,2,Appartement,45,3,,,,,,0.706203,47.376799
2023-507371,2023-05-05,000001,Vente,122000,3,,RUE BOURDERON,0710,37000,37261,Tours,37,,,37261000CX0633,,,1,,15,48.75,,,,,,,2,3,Dépendance,,0,,,,,,0.706203,47.376799
2023-507372,2023-05-31,000001,Vente,136000,250,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CW0010,,,1159,75.92,1299,,,,,,,,2,3,Dépendance,,0,,,,,,0.69649,47.372994
2023-507372,2023-05-31,000001,Vente,136000,250,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CW0010,,,1159,75.92,1299,,,,,,,,2,2,Appartement,78,3,,,,,,0.69649,47.372994
2023-507390,2023-05-17,000001,Vente,223000,4,,RUE SUCHET,4693,37100,37261,Tours,37,,,37261000BO0062,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,368,0.67733,47.422829
2023-507390,2023-05-17,000001,Vente,223000,4,,RUE SUCHET,4693,37100,37261,Tours,37,,,37261000BO0062,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,368,0.67733,47.422829
2023-507397,2023-06-01,000001,Vente,92000,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,290,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-507397,2023-06-01,000001,Vente,92000,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,81,31.21,,,,,,,,,1,2,Appartement,31,1,,,,,,,
2023-507401,2023-05-24,000001,Vente,172000,101,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AS0047,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,153,0.696462,47.411941
2023-507401,2023-05-24,000001,Vente,172000,101,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AS0047,,,,,,,,,,,,,0,1,Maison,35,2,S,sols,,,153,0.696462,47.411941
2023-507403,2023-05-30,000001,Vente,149000,13,,RUE DU DOCTEUR DENOYELLE,1491,37000,37261,Tours,37,,,37261000CM0756,,,27,68.84,,,,,,,,,1,2,Appartement,69,3,,,,,,0.700918,47.388132
2023-507409,2023-05-30,000001,Vente,270000,45,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO1083,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.674206,47.389672
2023-507409,2023-05-30,000001,Vente,270000,7,,RUE LEDRU ROLLIN,3030,37000,37261,Tours,37,,,37261000EO1083,,,103,101.28,106,,,,,,,,2,2,Appartement,96,4,,,,,,0.674206,47.389672
2023-507409,2023-05-30,000001,Vente,270000,45,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO1083,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.674206,47.389672
2023-507413,2023-05-31,000001,Vente,380000,79,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DS0443,,,1,,2,,3,,4,,5,,6,2,Appartement,122,5,,,,,,0.691545,47.382232
2023-507413,2023-05-31,000001,Vente,380000,79,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DS0443,,,1,,2,,3,,4,,5,,6,3,Dépendance,,0,,,,,,0.691545,47.382232
2023-507415,2023-05-25,000001,Vente,575000,103,,RUE JULES CHARPENTIER,2840,37000,37261,Tours,37,,,37261000EO0240,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,93,0.676927,47.389096
2023-507415,2023-05-25,000001,Vente,575000,109,,RUE JULES CHARPENTIER,2840,37000,37261,Tours,37,,,37261000EO1104,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676553,47.389186
2023-507420,2023-05-30,000001,Vente,480000,87,,RUE DU PLAT D ETAIN,4000,37000,37261,Tours,37,,,37261000ER0469,,,,,,,,,,,,,0,1,Maison,162,5,S,sols,,,358,0.670996,47.383692
2023-507423,2023-05-23,000001,Vente,98000,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,57,38.73,,,,,,,,,1,2,Appartement,38,1,,,,,,0.678796,47.375023
2023-507423,2023-05-23,000001,Vente,98000,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,228,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678796,47.375023
2023-507429,2023-05-26,000001,Vente,133000,6,,RUE DU PLAT D ETAIN,4000,37000,37261,Tours,37,,,37261000ER0390,,,599,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-507429,2023-05-26,000001,Vente,133000,38,,PL RABELAIS,4220,37000,37261,Tours,37,,,37261000ER0390,,,4187,49.17,,,,,,,,,1,2,Appartement,50,2,,,,,,,
2023-507430,2023-05-26,000001,Vente,64000,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,5,19.47,,,,,,,,,1,2,Appartement,35,2,,,,,,0.695876,47.389585
2023-507431,2023-05-30,000001,Vente,53000,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,2,16.42,,,,,,,,,1,2,Appartement,17,1,,,,,,0.695876,47.389585
2023-507432,2023-05-30,000001,Vente,58000,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,3,14.25,,,,,,,,,1,2,Appartement,16,1,,,,,,0.695876,47.389585
2023-507434,2023-05-24,000001,Vente,53000,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.695876,47.389585
2023-507434,2023-05-24,000001,Vente,53000,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,1,13.9,,,,,,,,,1,2,Appartement,16,1,,,,,,0.695876,47.389585
2023-507435,2023-05-26,000001,Vente,98500,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,209,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-507435,2023-05-26,000001,Vente,98500,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,147,30.46,,,,,,,,,1,2,Appartement,30,1,,,,,,,
2023-507437,2023-05-24,000001,Vente,61500,6,,PAS PLATRIERE,4005,37000,37261,Tours,37,,,37261000CM0540,,,4,17.19,,,,,,,,,1,2,Appartement,19,1,,,,,,0.695876,47.389585
2023-507441,2023-06-01,000001,Vente,100000,6,,ALL LAURENCE BERLUCHON,3019,37200,37261,Tours,37,,,37261000DE0169,,,187,,714,,,,,,,,2,3,Dépendance,,0,,,,,,0.709063,47.362592
2023-507441,2023-06-01,000001,Vente,100000,6,,ALL LAURENCE BERLUCHON,3019,37200,37261,Tours,37,,,37261000DE0169,,,187,,714,,,,,,,,2,2,Appartement,70,4,,,,,,0.709063,47.362592
2023-507442,2023-05-15,000001,Vente,115000,14,,RUE DE LANGEAIS,2977,37100,37261,Tours,37,,,37261000AT0111,,,136,,472,51.34,,,,,,,2,3,Dépendance,,0,,,,,,0.697349,47.412887
2023-507442,2023-05-15,000001,Vente,115000,14,,RUE DE LANGEAIS,2977,37100,37261,Tours,37,,,37261000AT0111,,,136,,472,51.34,,,,,,,2,2,Appartement,51,3,,,,,,0.697349,47.412887
2023-507442,2023-05-15,000001,Vente,115000,9001,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,339,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697349,47.412887
2023-507445,2023-05-23,000001,Vente,84425,86,,RUE WALVEIN,5010,37000,37261,Tours,37,,,37261000EO0562,,,33,25.23,,,,,,,,,1,2,Appartement,22,1,,,,,,0.67154,47.388483
2023-507445,2023-05-23,000001,Vente,84425,86,,RUE WALVEIN,5010,37000,37261,Tours,37,,,37261000EO0562,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.67154,47.388483
2023-507450,2023-05-24,000001,Vente,81000,306,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ER0047,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.67085,47.38555
2023-507450,2023-05-24,000001,Vente,81000,306,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ER0047,,,26,25.39,69,,,,,,,,2,3,Dépendance,,0,,,,,,0.67085,47.38555
2023-507450,2023-05-24,000001,Vente,81000,306,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ER0047,,,26,25.39,69,,,,,,,,2,2,Appartement,26,1,,,,,,0.67085,47.38555
2023-507453,2023-05-16,000001,Vente,330000,17,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DT1590,,,10,83,2,,,,,,,,2,3,Dépendance,,0,,,,,,0.689685,47.387406
2023-507453,2023-05-16,000001,Vente,330000,17,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DT1590,,,10,83,2,,,,,,,,2,2,Appartement,79,3,,,,,,0.689685,47.387406
2023-507454,2023-06-02,000001,Vente en l'état futur d'achèvement,203800,15,,AV CHANOINE CARLOTTI,0895,37200,37261,Tours,37,,,37261000DI0795,,,72,,,,,,,,,,1,2,Appartement,45,2,,,,,,0.705989,47.359422
2023-507457,2023-06-02,000001,Vente en l'état futur d'achèvement,11200,,,,,,37261,Tours,37,,,37261000DI0795,,,22,,,,,,,,,,1,,,,,,,,,,0.705989,47.359422
2023-507458,2023-05-23,000001,Vente,135000,60,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CL1308,,,10,40.79,4,,,,,,,,2,3,Dépendance,,0,,,,,,0.705589,47.386348
2023-507458,2023-05-23,000001,Vente,135000,60,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CL1308,,,10,40.79,4,,,,,,,,2,2,Appartement,41,2,,,,,,0.705589,47.386348
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,117,0,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,14,1,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,17,1,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,16,1,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,16,1,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,17,1,S,sols,,,114,0.688955,47.395535
2023-507465,2023-05-31,000001,Vente,260000,49,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0053,,,,,,,,,,,,,0,2,Appartement,16,1,S,sols,,,114,0.688955,47.395535
2023-507467,2023-05-31,000001,Vente,188000,52,B,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BY0122,,,18,,,,,,,,,,1,2,Appartement,68,3,,,,,,0.682134,47.410948
2023-507467,2023-05-31,000001,Vente,188000,52,B,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BY0122,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.682134,47.410948
2023-507469,2023-05-16,000001,Vente,130000,107,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,240,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697349,47.412887
2023-507469,2023-05-16,000001,Vente,130000,107,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,526,62.31,,,,,,,,,1,2,Appartement,62,4,,,,,,0.697349,47.412887
2023-507469,2023-05-16,000001,Vente,130000,9001,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,386,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697349,47.412887
2023-507471,2023-05-10,000001,Vente,129650,7,,MAIL FRANCIS DE MIOMANDRE,1905,37200,37261,Tours,37,,,37261000CZ0471,,,801,76.7,,,,,,,,,1,4,Local industriel. commercial ou assimilé,77,0,,,,,,0.707522,47.36905
2023-507471,2023-05-10,000001,Vente,129650,9002,,AV STENDHAL,4670,37200,37261,Tours,37,,,37261000CZ0471,,,2264,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.707522,47.36905
2023-507474,2023-05-17,000001,Vente,140050,175,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DR0777,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.683938,47.375569
2023-507474,2023-05-17,000001,Vente,140050,175,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DR0777,,,19,,,,,,,,,,1,2,Appartement,48,2,,,,,,0.683938,47.375569
2023-507474,2023-05-17,000001,Vente,140050,175,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DR0777,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.683938,47.375569
2023-507474,2023-05-17,000001,Vente,140050,175,,RUE FEBVOTTE,1830,37000,37261,Tours,37,,,37261000DR0777,,,9,,,,,,,,,,1,2,Appartement,33,1,,,,,,0.683938,47.375569
2023-507482,2023-06-05,000001,Vente,88000,3,,ALL DES SABLES,4453,37000,37261,Tours,37,,,37261000CV0045,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694449,47.378657
2023-507482,2023-06-05,000001,Vente,88000,1,,ALL DES SABLES,4453,37000,37261,Tours,37,,,37261000CV0045,,,46,,70,42.53,,,,,,,2,3,Dépendance,,0,,,,,,0.694449,47.378657
2023-507482,2023-06-05,000001,Vente,88000,1,,ALL DES SABLES,4453,37000,37261,Tours,37,,,37261000CV0045,,,46,,70,42.53,,,,,,,2,2,Appartement,44,2,,,,,,0.694449,47.378657
2023-507483,2023-05-25,000001,Vente,140000,30,,RUE JULES MOINAUX,2890,37000,37261,Tours,37,,,37261000DX0085,,,35,,,,,,,,,,1,2,Appartement,31,1,,,,,,0.693151,47.395045
2023-507484,2023-05-30,000001,Vente,295500,13,,RUE MARGUERON,3340,37000,37261,Tours,37,,,37261000ES0825,,,1,,3,,4,,7,,,,4,3,Dépendance,,0,,,,,,0.678913,47.38391
2023-507484,2023-05-30,000001,Vente,295500,13,,RUE MARGUERON,3340,37000,37261,Tours,37,,,37261000ES0825,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678913,47.38391
2023-507484,2023-05-30,000001,Vente,295500,13,,RUE MARGUERON,3340,37000,37261,Tours,37,,,37261000ES0825,,,1,,3,,4,,7,,,,4,2,Appartement,50,3,,,,,,0.678913,47.38391
2023-507489,2023-05-22,000001,Vente,527940,6,,RUE PARMENTIER,3750,37000,37261,Tours,37,,,37261000CP0194,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.692055,47.384809
2023-507489,2023-05-22,000001,Vente,527940,6,,RUE PARMENTIER,3750,37000,37261,Tours,37,,,37261000CP0194,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.692055,47.384809
2023-507489,2023-05-22,000001,Vente,527940,6,,RUE PARMENTIER,3750,37000,37261,Tours,37,,,37261000CP0194,,,11,109.52,,,,,,,,,1,2,Appartement,113,4,,,,,,0.692055,47.384809
2023-507490,2023-05-25,000001,Vente,208000,19,,RUE GEORGES DELPERIER,2205,37000,37261,Tours,37,,,37261000EO0249,,,19,43.83,,,,,,,,,1,2,Appartement,44,2,,,,,,0.677829,47.390619
2023-507490,2023-05-25,000001,Vente,208000,19,,RUE GEORGES DELPERIER,2205,37000,37261,Tours,37,,,37261000EO0249,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677829,47.390619
2023-507494,2023-05-26,000001,Vente,160000,6,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CM0703,,,14,,5,,8,,9,61.25,,,4,2,Appartement,60,3,,,,,,0.700566,47.385295
2023-507494,2023-05-26,000001,Vente,160000,6,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CM0703,,,14,,5,,8,,9,61.25,,,4,3,Dépendance,,0,,,,,,0.700566,47.385295
2023-507494,2023-05-26,000001,Vente,160000,6,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CM0703,,,14,,5,,8,,9,61.25,,,4,3,Dépendance,,0,,,,,,0.700566,47.385295
2023-507496,2023-05-30,000001,Vente,117170,17,,RUE CAMILLE DESMOULINS,0805,37000,37261,Tours,37,,,37261000CM0226,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.700447,47.387251
2023-507496,2023-05-30,000001,Vente,117170,17,,RUE CAMILLE DESMOULINS,0805,37000,37261,Tours,37,,,37261000CM0226,,,18,,,,,,,,,,1,2,Appartement,33,2,,,,,,0.700447,47.387251
